transaction_id,user_id,timestamp_utc,direction,amount_usd,ach_type,funding_speed,device_id,ip_country,return_code,returned,days_to_return,fraud_pattern_type,is_fraud_pattern,account_age_days
txn_261,user_136,2025-02-05T11:33:00,debit,1087.75,PULL,standard,device_235,US,R02,True,12.0,,False,110
txn_262,user_376,2025-01-31T07:25:00,debit,359.91,PULL,instant,device_256,CA,,False,,,False,34
txn_263,user_322,2025-02-25T09:49:00,debit,1439.05,PULL,instant,device_182,BR,,False,,,False,39
txn_264,user_466,2025-02-23T00:28:00,debit,1230.98,PULL,standard,device_232,BR,,False,,,False,352
txn_265,user_393,2025-02-05T22:24:00,debit,1406.22,PULL,standard,device_282,MX,,False,,,False,134
txn_266,user_49,2025-01-26T04:27:00,debit,1256.59,PULL,standard,device_298,CA,,False,,,False,247
txn_267,user_48,2025-02-16T07:00:00,debit,1369.19,PUSH,instant,device_188,BR,,False,,,False,325
txn_268,user_470,2025-02-19T17:53:00,debit,1038.84,PUSH,standard,device_53,MX,,False,,,False,340
txn_269,user_30,2025-01-19T23:24:00,debit,661.11,PULL,standard,device_152,BR,,False,,,False,161
txn_270,user_368,2025-01-23T12:24:00,debit,448.0,PULL,standard,device_227,BR,,False,,,False,115
txn_271,user_56,2025-01-15T07:09:00,debit,700.94,PULL,standard,device_79,US,,False,,,False,15
txn_272,user_63,2025-02-14T19:17:00,debit,71.47,PULL,instant,device_113,US,,False,,,False,133
txn_273,user_62,2025-01-23T05:00:00,debit,933.67,PUSH,standard,device_164,US,,False,,,False,271
txn_274,user_240,2025-02-25T13:42:00,debit,300.0,PULL,standard,device_62,US,,False,,,False,228
txn_275,user_177,2025-02-08T05:39:00,debit,982.33,PULL,instant,device_268,GB,R03,True,3.0,,False,261
txn_276,user_76,2025-01-27T04:15:00,debit,1004.42,PULL,standard,device_123,US,,False,,,False,173
txn_277,user_122,2025-01-09T15:35:00,credit,533.32,PUSH,standard,device_94,MX,,False,,,False,243
txn_278,user_228,2025-01-23T14:02:00,credit,1236.37,PUSH,instant,device_258,CA,,False,,,False,211
txn_279,user_397,2025-01-14T16:48:00,debit,844.96,PULL,standard,device_298,US,,False,,,False,16
txn_280,user_428,2025-02-11T22:29:00,debit,648.6,PULL,instant,device_156,CA,,False,,,False,293
txn_281,user_497,2025-01-12T21:40:00,debit,1295.76,PUSH,standard,device_276,MX,R29,True,6.0,,False,43
txn_282,user_229,2025-01-26T05:02:00,credit,1222.73,PULL,instant,device_63,CA,,False,,,False,199
txn_283,user_329,2025-01-19T21:30:00,debit,600.86,PULL,standard,device_252,GB,,False,,,False,51
txn_284,user_349,2025-02-18T08:22:00,debit,706.24,PULL,standard,device_149,GB,,False,,,False,65
txn_285,user_340,2025-02-17T00:55:00,debit,1121.02,PUSH,instant,device_245,CA,,False,,,False,347
txn_286,user_246,2025-01-10T05:01:00,debit,365.79,PULL,standard,device_50,BR,R29,True,15.0,,False,30
txn_287,user_290,2025-02-22T11:47:00,credit,257.14,PULL,standard,device_280,BR,,False,,,False,172
txn_288,user_432,2025-02-13T19:58:00,debit,1067.24,PUSH,standard,device_243,CA,,False,,,False,269
txn_289,user_8,2025-01-11T05:21:00,debit,382.01,PUSH,standard,device_100,GB,,False,,,False,254
txn_290,user_108,2025-02-01T00:19:00,debit,1213.1,PULL,standard,device_154,CA,,False,,,False,242
txn_291,user_257,2025-02-14T10:46:00,debit,1340.43,PULL,standard,device_11,CA,,False,,,False,247
txn_292,user_458,2025-01-04T10:13:00,debit,1062.98,PULL,instant,device_159,GB,,False,,,False,231
txn_293,user_391,2025-01-11T11:58:00,debit,317.35,PULL,standard,device_283,CA,,False,,,False,272
txn_294,user_133,2025-02-04T00:50:00,credit,1198.3,PULL,standard,device_264,GB,,False,,,False,33
txn_295,user_309,2025-02-01T12:08:00,debit,480.49,PUSH,standard,device_27,MX,,False,,,False,115
txn_296,user_50,2025-01-18T23:19:00,debit,1332.26,PULL,standard,device_240,MX,,False,,,False,284
txn_297,user_132,2025-02-08T21:58:00,debit,184.25,PULL,standard,device_94,CA,,False,,,False,202
txn_298,user_417,2025-02-04T16:52:00,credit,584.27,PULL,standard,device_280,CA,,False,,,False,353
txn_299,user_290,2025-03-01T07:21:00,debit,536.4,PULL,instant,device_3,GB,,False,,,False,172
txn_300,user_173,2025-01-17T15:36:00,credit,499.88,PULL,standard,device_74,US,,False,,,False,281
txn_301,user_400,2025-01-03T16:44:00,debit,52.16,PULL,standard,device_77,GB,,False,,,False,113
txn_302,user_116,2025-02-06T13:56:00,credit,1434.23,PULL,standard,device_17,CA,,False,,,False,207
txn_303,user_146,2025-01-14T04:47:00,debit,682.31,PUSH,standard,device_106,MX,,False,,,False,311
txn_304,user_335,2025-02-06T16:13:00,debit,1182.54,PULL,standard,device_14,MX,,False,,,False,167
txn_305,user_241,2025-01-13T13:34:00,debit,1153.59,PULL,standard,device_94,BR,R02,True,14.0,,False,51
txn_306,user_393,2025-02-09T15:39:00,credit,653.2,PULL,standard,device_205,GB,,False,,,False,134
txn_307,user_492,2025-02-20T02:16:00,debit,621.56,PUSH,standard,device_38,MX,,False,,,False,316
txn_308,user_259,2025-02-07T06:54:00,debit,186.54,PULL,standard,device_99,GB,R10,True,2.0,first_party_fraud,True,63
txn_309,user_161,2025-01-19T21:04:00,debit,500.32,PULL,standard,device_165,GB,,False,,,False,363
txn_310,user_228,2025-02-26T11:34:00,debit,1472.1,PULL,instant,device_220,US,,False,,,False,211
txn_311,user_230,2025-02-03T18:06:00,credit,582.09,PULL,instant,device_126,GB,,False,,,False,64
txn_312,user_128,2025-01-23T17:56:00,debit,1385.07,PULL,standard,device_155,GB,,False,,,False,279
txn_313,user_373,2025-02-19T08:08:00,debit,1283.05,PULL,instant,device_73,GB,,False,,,False,149
txn_314,user_135,2025-01-01T10:46:00,debit,888.79,PULL,standard,device_103,MX,,False,,,False,290
txn_315,user_54,2025-02-13T02:00:00,debit,1003.58,PULL,standard,device_264,BR,R10,True,2.0,first_party_fraud,True,170
txn_316,user_142,2025-03-01T04:44:00,debit,1224.17,PULL,standard,device_38,CA,,False,,,False,78
txn_317,user_168,2025-02-25T19:16:00,debit,1167.27,PUSH,standard,device_46,US,,False,,,False,60
txn_318,user_486,2025-01-21T04:23:00,credit,1371.89,PUSH,standard,device_223,GB,,False,,,False,84
txn_319,user_380,2025-02-20T06:31:00,debit,865.03,PULL,standard,device_85,CA,,False,,,False,95
txn_320,user_76,2025-01-08T16:34:00,credit,984.32,PULL,instant,device_53,MX,,False,,,False,173
txn_321,user_330,2025-01-12T13:16:00,debit,369.53,PULL,standard,device_20,CA,,False,,,False,202
txn_322,user_61,2025-02-06T14:59:00,debit,827.94,PULL,standard,device_40,CA,,False,,,False,336
txn_323,user_234,2025-02-08T09:52:00,credit,374.83,PULL,standard,device_178,MX,,False,,,False,276
txn_324,user_437,2025-02-05T09:34:00,credit,446.47,PULL,standard,device_158,CA,,False,,,False,207
txn_325,user_117,2025-02-04T22:28:00,debit,359.66,PULL,standard,device_98,US,,False,,,False,13
txn_326,user_52,2025-02-04T05:51:00,debit,1290.92,PULL,standard,device_114,US,R29,True,4.0,,False,71
txn_327,user_344,2025-02-12T08:46:00,debit,930.5,PULL,standard,device_269,CA,,False,,,False,187
txn_328,user_147,2025-01-24T08:13:00,debit,1463.35,PULL,instant,device_225,MX,,False,,,False,12
txn_329,user_361,2025-01-15T22:05:00,debit,1176.43,PULL,standard,device_60,US,,False,,,False,308
txn_330,user_144,2025-02-18T03:24:00,credit,374.27,PULL,standard,device_133,BR,,False,,,False,149
txn_331,user_329,2025-01-25T13:58:00,credit,34.22,PUSH,standard,device_29,BR,,False,,,False,51
txn_332,user_370,2025-01-06T05:54:00,debit,408.28,PULL,standard,device_183,CA,,False,,,False,281
txn_333,user_239,2025-02-16T20:31:00,debit,685.89,PUSH,instant,device_51,BR,,False,,,False,112
txn_334,user_495,2025-02-24T02:42:00,debit,134.51,PULL,standard,device_15,BR,,False,,,False,105
txn_335,user_481,2025-02-27T04:36:00,debit,965.01,PULL,standard,device_132,US,,False,,,False,105
txn_336,user_320,2025-01-23T13:05:00,debit,988.11,PULL,standard,device_213,MX,,False,,,False,280
txn_337,user_325,2025-02-10T09:35:00,debit,505.24,PULL,standard,device_205,US,,False,,,False,355
txn_338,user_147,2025-02-13T23:35:00,credit,645.93,PULL,standard,device_283,CA,,False,,,False,12
txn_339,user_168,2025-02-13T06:46:00,debit,1167.59,PULL,standard,device_140,BR,,False,,,False,60
txn_340,user_221,2025-01-03T00:46:00,credit,1070.46,PULL,standard,device_220,US,,False,,,False,46
txn_341,user_23,2025-02-05T21:52:00,debit,504.31,PULL,instant,device_140,CA,,False,,,False,66
txn_342,user_384,2025-01-04T06:49:00,debit,905.2,PULL,standard,device_214,GB,,False,,,False,87
txn_343,user_442,2025-01-05T14:21:00,credit,1069.03,PULL,standard,device_39,BR,R02,True,8.0,synthetic_identity,True,109
txn_344,user_219,2025-02-07T11:56:00,debit,393.42,PULL,standard,device_281,BR,,False,,,False,163
txn_345,user_6,2025-01-05T19:59:00,debit,439.59,PULL,standard,device_146,MX,,False,,,False,313
txn_346,user_230,2025-02-04T17:33:00,credit,239.91,PULL,instant,device_29,BR,,False,,,False,64
txn_347,user_300,2025-02-25T00:01:00,debit,15.39,PULL,standard,device_188,CA,,False,,,False,7
txn_348,user_383,2025-02-10T09:56:00,debit,1124.37,PULL,standard,device_44,US,,False,,,False,345
txn_349,user_121,2025-01-20T20:03:00,debit,1046.37,PUSH,standard,device_140,US,,False,,,False,160
txn_350,user_367,2025-01-15T06:40:00,debit,782.27,PULL,standard,device_34,GB,,False,,,False,171
txn_351,user_366,2025-02-27T05:54:00,debit,1348.39,PUSH,standard,device_40,US,,False,,,False,189
txn_352,user_351,2025-02-06T17:52:00,credit,714.13,PULL,standard,device_263,BR,,False,,,False,194
txn_353,user_351,2025-01-30T08:07:00,debit,470.04,PULL,standard,device_48,MX,,False,,,False,194
txn_354,user_150,2025-01-04T19:56:00,credit,291.28,PUSH,standard,device_69,BR,,False,,,False,21
txn_355,user_199,2025-02-27T13:56:00,credit,1059.14,PULL,standard,device_43,CA,,False,,,False,123
txn_356,user_135,2025-01-03T01:28:00,debit,150.4,PULL,standard,device_83,US,,False,,,False,290
txn_357,user_421,2025-01-26T06:19:00,debit,1083.48,PULL,standard,device_4,BR,,False,,,False,338
txn_358,user_40,2025-01-08T22:29:00,debit,1414.34,PULL,instant,device_8,US,,False,,,False,230
txn_359,user_13,2025-02-13T02:54:00,debit,903.43,PUSH,instant,device_159,GB,,False,,,False,268
txn_360,user_66,2025-01-12T13:07:00,debit,161.66,PULL,standard,device_221,BR,,False,,,False,118
txn_361,user_317,2025-01-27T01:00:00,debit,1271.84,PUSH,standard,device_174,CA,,False,,,False,266
txn_362,user_408,2025-01-05T19:06:00,debit,556.36,PULL,instant,device_73,BR,,False,,,False,52
txn_363,user_270,2025-01-18T12:58:00,debit,244.83,PULL,standard,device_248,MX,,False,,,False,215
txn_364,user_254,2025-02-23T09:52:00,debit,182.99,PULL,standard,device_10,CA,,False,,,False,120
txn_365,user_185,2025-01-22T09:05:00,debit,1003.77,PULL,standard,device_259,GB,,False,,,False,180
txn_366,user_146,2025-01-20T18:00:00,debit,211.23,PUSH,standard,device_194,BR,,False,,,False,311
txn_367,user_478,2025-02-21T07:26:00,credit,25.09,PULL,instant,device_10,CA,,False,,,False,6
txn_368,user_211,2025-02-01T01:09:00,debit,1031.02,PUSH,standard,device_61,US,R10,True,8.0,,False,95
txn_369,user_390,2025-02-08T23:15:00,credit,1113.26,PULL,standard,device_9,US,,False,,,False,55
txn_370,user_52,2025-02-11T12:25:00,credit,789.9,PUSH,instant,device_124,GB,,False,,,False,71
txn_371,user_57,2025-02-17T08:03:00,debit,209.63,PULL,standard,device_197,MX,,False,,,False,199
txn_372,user_317,2025-01-14T22:11:00,credit,1276.92,PULL,standard,device_33,GB,,False,,,False,266
txn_373,user_262,2025-02-22T08:15:00,credit,1387.19,PULL,standard,device_263,BR,,False,,,False,62
txn_374,user_318,2025-03-01T01:50:00,debit,499.89,PULL,standard,device_95,CA,,False,,,False,265
txn_375,user_106,2025-01-07T02:38:00,debit,511.64,PULL,standard,device_263,BR,,False,,,False,287
txn_376,user_152,2025-02-19T07:09:00,credit,62.29,PULL,instant,device_60,BR,,False,,,False,102
txn_377,user_496,2025-01-29T06:41:00,debit,20.01,PULL,standard,device_237,US,R03,True,18.0,,False,150
txn_378,user_141,2025-02-18T22:45:00,debit,676.22,PULL,standard,device_132,MX,R02,True,13.0,,False,358
txn_379,user_70,2025-01-18T15:30:00,credit,668.8,PUSH,standard,device_169,GB,,False,,,False,171
txn_380,user_187,2025-02-11T23:58:00,debit,320.88,PULL,standard,device_287,BR,,False,,,False,60
txn_381,user_431,2025-01-14T20:47:00,debit,1139.87,PUSH,standard,device_215,BR,R29,True,6.0,first_party_fraud,True,30
txn_382,user_93,2025-02-08T16:37:00,debit,854.99,PUSH,standard,device_139,CA,R29,True,8.0,,False,307
txn_383,user_240,2025-02-28T06:36:00,credit,1379.18,PULL,standard,device_22,GB,,False,,,False,228
txn_384,user_212,2025-02-20T12:12:00,debit,577.6,PULL,standard,device_33,BR,,False,,,False,261
txn_385,user_84,2025-01-10T05:04:00,debit,34.57,PULL,standard,device_90,MX,,False,,,False,303
txn_386,user_178,2025-01-14T20:25:00,debit,1334.31,PUSH,standard,device_91,US,R51,True,10.0,,False,58
txn_387,user_154,2025-01-10T16:15:00,credit,1279.43,PULL,standard,device_35,US,,False,,,False,107
txn_388,user_328,2025-02-01T03:41:00,debit,1389.5,PULL,standard,device_181,GB,R10,True,10.0,,False,13
txn_389,user_199,2025-02-18T17:33:00,debit,1292.49,PUSH,standard,device_54,MX,,False,,,False,123
txn_390,user_394,2025-01-17T21:59:00,credit,586.66,PULL,standard,device_97,US,,False,,,False,218
txn_391,user_159,2025-01-05T10:08:00,credit,1086.49,PUSH,standard,device_35,GB,,False,,,False,184
txn_392,user_228,2025-01-04T15:15:00,debit,1210.93,PULL,instant,device_99,GB,,False,,,False,211
txn_393,user_341,2025-02-22T04:01:00,debit,437.38,PULL,standard,device_132,BR,R29,True,2.0,first_party_fraud,True,231
txn_394,user_209,2025-02-06T17:58:00,debit,346.41,PULL,standard,device_60,US,,False,,,False,96
txn_395,user_425,2025-02-23T09:58:00,debit,248.01,PUSH,standard,device_74,CA,,False,,,False,152
txn_396,user_2,2025-01-21T11:26:00,debit,1328.89,PULL,standard,device_168,CA,,False,,,False,282
txn_397,user_80,2025-01-07T09:11:00,debit,887.64,PUSH,standard,device_79,BR,,False,,,False,244
txn_398,user_479,2025-01-07T19:45:00,debit,272.93,PULL,standard,device_244,CA,,False,,,False,242
txn_399,user_248,2025-01-24T08:38:00,debit,323.19,PULL,standard,device_261,US,,False,,,False,151
txn_400,user_54,2025-02-02T03:19:00,credit,326.89,PUSH,standard,device_18,CA,,False,,,False,170
txn_401,user_263,2025-01-15T10:16:00,debit,576.2,PULL,standard,device_222,CA,,False,,,False,109
txn_402,user_331,2025-01-23T09:30:00,debit,861.56,PULL,standard,device_97,US,,False,,,False,199
txn_403,user_365,2025-01-11T06:14:00,debit,150.89,PUSH,standard,device_105,CA,,False,,,False,42
txn_404,user_442,2025-02-17T06:28:00,debit,1130.41,PULL,standard,device_163,GB,,False,,,False,109
txn_405,user_144,2025-01-02T11:40:00,debit,865.34,PULL,standard,device_198,CA,,False,,,False,149
txn_406,user_288,2025-02-12T23:25:00,credit,1139.97,PULL,instant,device_260,BR,R02,True,25.0,,False,208
txn_407,user_61,2025-02-05T07:10:00,debit,961.05,PUSH,standard,device_143,MX,,False,,,False,336
txn_408,user_162,2025-02-19T04:24:00,credit,1067.33,PUSH,instant,device_134,GB,R10,True,7.0,,False,242
txn_409,user_298,2025-01-16T07:13:00,credit,1089.86,PULL,standard,device_139,US,,False,,,False,160
txn_410,user_30,2025-01-07T16:56:00,credit,382.75,PULL,standard,device_215,BR,,False,,,False,161
txn_411,user_296,2025-01-06T02:11:00,debit,702.26,PULL,standard,device_4,BR,,False,,,False,190
txn_412,user_174,2025-01-25T05:36:00,debit,380.55,PULL,standard,device_27,CA,R02,True,10.0,,False,263
txn_413,user_81,2025-01-23T05:18:00,credit,1024.22,PULL,standard,device_288,GB,R03,True,21.0,,False,343
txn_414,user_135,2025-02-09T15:26:00,credit,1255.81,PULL,standard,device_26,MX,,False,,,False,290
txn_415,user_359,2025-02-25T16:06:00,debit,1050.24,PULL,standard,device_248,US,,False,,,False,33
txn_416,user_232,2025-01-30T11:54:00,debit,628.77,PULL,standard,device_233,US,,False,,,False,312
txn_417,user_320,2025-01-19T17:50:00,debit,1002.49,PUSH,standard,device_281,GB,,False,,,False,280
txn_418,user_289,2025-02-13T04:41:00,debit,591.49,PULL,standard,device_129,BR,,False,,,False,197
txn_419,user_43,2025-02-20T10:57:00,credit,56.32,PULL,standard,device_39,CA,,False,,,False,255
txn_420,user_357,2025-01-26T09:10:00,debit,626.48,PULL,standard,device_186,MX,,False,,,False,55
txn_421,user_72,2025-02-11T03:15:00,debit,1027.01,PULL,standard,device_13,BR,,False,,,False,69
txn_422,user_223,2025-01-31T22:26:00,debit,432.13,PULL,standard,device_71,BR,,False,,,False,256
txn_423,user_293,2025-01-24T10:58:00,credit,661.93,PULL,standard,device_243,US,R02,True,17.0,,False,348
txn_424,user_67,2025-01-20T10:44:00,debit,850.07,PULL,standard,device_42,CA,,False,,,False,330
txn_425,user_284,2025-02-04T21:31:00,debit,624.34,PUSH,standard,device_299,BR,,False,,,False,179
txn_426,user_52,2025-01-26T02:45:00,credit,700.8,PULL,instant,device_26,BR,,False,,,False,71
txn_427,user_96,2025-02-20T13:42:00,debit,778.63,PUSH,standard,device_199,MX,,False,,,False,105
txn_428,user_157,2025-01-19T15:55:00,credit,223.59,PULL,standard,device_32,CA,,False,,,False,46
txn_429,user_179,2025-02-01T15:33:00,debit,1231.63,PULL,instant,device_164,CA,,False,,,False,328
txn_430,user_439,2025-01-24T04:22:00,debit,821.83,PULL,standard,device_259,BR,,False,,,False,29
txn_431,user_434,2025-01-19T21:27:00,credit,809.56,PULL,instant,device_168,MX,,False,,,False,47
txn_432,user_471,2025-02-01T21:15:00,debit,750.67,PULL,standard,device_121,GB,,False,,,False,269
txn_433,user_35,2025-02-19T04:36:00,debit,916.37,PUSH,standard,device_58,MX,,False,,,False,324
txn_434,user_72,2025-01-06T11:13:00,credit,1438.95,PULL,standard,device_14,GB,,False,,,False,69
txn_435,user_346,2025-01-04T12:10:00,debit,480.15,PULL,standard,device_119,BR,,False,,,False,93
txn_436,user_488,2025-01-21T16:36:00,debit,653.81,PUSH,standard,device_297,GB,,False,,,False,193
txn_437,user_176,2025-02-24T13:42:00,debit,217.7,PULL,standard,device_17,GB,,False,,,False,168
txn_438,user_174,2025-01-27T11:04:00,debit,117.03,PULL,instant,device_141,BR,,False,,,False,263
txn_439,user_407,2025-02-20T09:52:00,debit,364.19,PULL,standard,device_97,MX,,False,,,False,158
txn_440,user_418,2025-01-21T09:06:00,debit,1279.28,PULL,standard,device_20,GB,,False,,,False,44
txn_441,user_499,2025-01-18T04:07:00,credit,266.83,PULL,standard,device_79,CA,,False,,,False,338
txn_442,user_79,2025-02-02T21:29:00,debit,1084.69,PULL,standard,device_127,BR,,False,,,False,206
txn_443,user_220,2025-02-11T20:42:00,credit,725.25,PULL,standard,device_199,MX,,False,,,False,329
txn_444,user_376,2025-02-08T10:08:00,credit,476.85,PULL,instant,device_268,GB,R01,True,22.0,,False,34
txn_445,user_159,2025-01-29T20:00:00,debit,397.1,PULL,standard,device_25,MX,,False,,,False,184
txn_446,user_69,2025-01-30T10:52:00,credit,1244.01,PULL,instant,device_135,US,,False,,,False,27
txn_447,user_138,2025-01-24T16:57:00,debit,250.71,PULL,standard,device_197,CA,,False,,,False,11
txn_448,user_183,2025-02-16T03:43:00,debit,974.21,PULL,standard,device_118,BR,,False,,,False,181
txn_449,user_245,2025-01-25T09:30:00,debit,681.53,PULL,standard,device_32,CA,,False,,,False,229
txn_450,user_222,2025-01-02T08:11:00,debit,119.14,PULL,standard,device_185,GB,,False,,,False,166
txn_451,user_452,2025-02-20T03:43:00,debit,890.71,PULL,instant,device_132,CA,,False,,,False,337
txn_452,user_447,2025-01-19T19:32:00,credit,152.27,PULL,instant,device_272,GB,,False,,,False,114
txn_453,user_136,2025-02-01T02:45:00,credit,755.47,PULL,standard,device_106,BR,R03,True,16.0,,False,110
txn_454,user_468,2025-02-17T21:25:00,debit,1331.69,PUSH,standard,device_13,GB,R01,True,19.0,,False,217
txn_455,user_162,2025-02-13T20:50:00,debit,943.96,PULL,standard,device_103,US,,False,,,False,242
txn_456,user_112,2025-01-11T07:50:00,debit,591.82,PULL,standard,device_238,GB,,False,,,False,284
txn_457,user_473,2025-01-29T11:09:00,debit,658.28,PULL,standard,device_99,GB,,False,,,False,157
txn_458,user_239,2025-01-25T15:24:00,debit,115.92,PULL,standard,device_272,MX,,False,,,False,112
txn_459,user_95,2025-01-17T19:31:00,debit,380.83,PULL,standard,device_192,GB,R51,True,8.0,,False,327
txn_460,user_418,2025-01-18T16:53:00,debit,1185.69,PULL,instant,device_280,MX,,False,,,False,44
txn_461,user_227,2025-02-22T21:05:00,credit,731.63,PUSH,standard,device_210,BR,,False,,,False,295
txn_462,user_472,2025-01-09T00:50:00,debit,1088.28,PUSH,standard,device_297,GB,,False,,,False,293
